凤凰传奇之悠哉三打狗子明,#genre#
瑶瑶恐怖,http://maomao.kandiantv.cn/douyu1.php?id=2935323
小黛兮影,http://maomao.kandiantv.cn/douyu1.php?id=11553944
萌小鬼片,http://maomao.kandiantv.cn/douyu1.php?id=3928
恐怖惊悚,http://maomao.kandiantv.cn/douyu1.php?id=96577
電影劇場,http://maomao.kandiantv.cn/douyu1.php?id=7575350
豆瓣高分,http://maomao.kandiantv.cn/douyu1.php?id=8770422
花卷陪看,http://maomao.kandiantv.cn/douyu1.php?id=52787
霍格沃茨,http://maomao.kandiantv.cn/douyu1.php?id=8814650
鱼宝恐怖,http://maomao.kandiantv.cn/douyu1.php?id=1165374
鬼片恐怖,http://maomao.kandiantv.cn/douyu1.php?id=2935323
小优鬼片,http://maomao.kandiantv.cn/douyu1.php?id=96577
变种人片,http://maomao.kandiantv.cn/douyu1.php?id=9651304
喜剧电影,http://maomao.kandiantv.cn/douyu1.php?id=9292492
女神电影,http://maomao.kandiantv.cn/douyu1.php?id=747764
避风影院,http://maomao.kandiantv.cn/douyu1.php?id=9826611
欧美大片,http://maomao.kandiantv.cn/douyu1.php?id=2793084
刘华强集,http://maomao.kandiantv.cn/douyu1.php?id=2726977
降魔的人,http://maomao.kandiantv.cn/douyu1.php?id=3627728
康熙王朝,http://maomao.kandiantv.cn/douyu1.php?id=9650836
活佛济公,http://maomao.kandiantv.cn/douyu1.php?id=8595134
洪武三十,http://maomao.kandiantv.cn/douyu1.php?id=7476264
古装喜剧,http://maomao.kandiantv.cn/douyu1.php?id=431460
倚天屠龙,http://maomao.kandiantv.cn/douyu1.php?id=338759
国产影片,http://maomao.kandiantv.cn/douyu1.php?id=5423
港剧天地,http://maomao.kandiantv.cn/douyu1.php?id=4290711
华语经典,http://maomao.kandiantv.cn/douyu1.php?id=434971
天地雄心,http://maomao.kandiantv.cn/douyu1.php?id=2516864
康熙微服,http://maomao.kandiantv.cn/douyu1.php?id=7550220
魔幻手机,http://maomao.kandiantv.cn/douyu1.php?id=7623292

影迷影院,#genre#
征服,http://124.248.69.76:35455/huya/11601970
沈腾,http://124.248.69.76:35455/huya/11601968
王晶,http://124.248.69.76:35455/huya/11602058
吴京,http://124.248.69.76:35455/huya/11602077
成龙,http://124.248.69.76:35455/huya/11342386
徐克,http://124.248.69.76:35455/huya/11352909
邓超,http://124.248.69.76:35455/huya/11336592
徐峥,http://124.248.69.76:35455/huya/11602043
黄渤,http://124.248.69.76:35455/huya/11352876
周星驰,http://124.248.69.76:35455/huya/11342412
林正英,http://124.248.69.76:35455/huya/11342421
李连杰,http://124.248.69.76:35455/huya/11342390
古天乐,http://124.248.69.76:35455/huya/11352935
周润发,http://124.248.69.76:35455/huya/11342387
刘德华,http://124.248.69.76:35455/huya/11342424
梁家辉,http://124.248.69.76:35455/huya/11342429
洪金宝,http://124.248.69.76:35455/huya/11279251
张卫健,http://124.248.69.76:35455/huya/11342423
庆余年,http://124.248.69.76:35455/huya/11352960
赵家班,http://124.248.69.76:35455/huya/11352938
芈月传,http://124.248.69.76:35455/huya/11352975
婆媳间,http://124.248.69.76:35455/huya/21059568
捉妖记,http://124.248.69.76:35455/huya/11342414
甄嬛传,http://124.248.69.76:35455/huya/11601971
好先生,http://124.248.69.76:35455/huya/11602088
铁梨花,http://124.248.69.76:35455/huya/11352912
神话片,http://124.248.69.76:35455/huya/11352913
鬼吹灯,http://124.248.69.76:35455/huya/11352871
宝莲灯,http://124.248.69.76:35455/huya/21059563
封神榜,http://124.248.69.76:35455/huya/23749096
西游记,http://124.248.69.76:35455/huya/23735126
鹿鼎记,http://124.248.69.76:35455/huya/23865080
洗冤录,http://124.248.69.76:35455/huya/23903130
寻秦记,http://124.248.69.76:35455/huya/23864973
特工007,http://124.248.69.76:35455/huya/21059585
今晚80后,http://124.248.69.76:35455/huya/11352961
新版三国,http://124.248.69.76:35455/huya/11352944
新版水浒,http://124.248.69.76:35455/huya/11342384
天龙八部,http://124.248.69.76:35455/huya/23903123
笑傲江湖,http://124.248.69.76:35455/huya/23865142
神雕侠侣,http://124.248.69.76:35455/huya/23865171
楚汉骄雄,http://124.248.69.76:35455/huya/23740156
金枝欲孽,http://124.248.69.76:35455/huya/23865036
雍正王朝,http://124.248.69.76:35455/huya/11342439
康熙王朝,http://124.248.69.76:35455/huya/11352940
三国演义,http://124.248.69.76:35455/huya/11602081
法证先锋,http://124.248.69.76:35455/huya/23863804
爱情公寓,http://124.248.69.76:35455/huya/11336726
家有儿女,http://124.248.69.76:35455/huya/11352872
士兵突击,http://124.248.69.76:35455/huya/11342430
父母爱情,http://124.248.69.76:35455/huya/11602071
终极三国,http://124.248.69.76:35455/huya/21059562
龙门镖局,http://124.248.69.76:35455/huya/11352874
网球王子,http://124.248.69.76:35455/huya/11352882
龙岭迷窟,http://124.248.69.76:35455/huya/29465863
昆仑神宫,http://124.248.69.76:35455/huya/11601957
怒晴湘西,http://124.248.69.76:35455/huya/11602075
云南虫谷,http://124.248.69.76:35455/huya/11352898
南海归墟,http://124.248.69.76:35455/huya/11352883
雪山飞狐,http://124.248.69.76:35455/huya/11352952
红海行动,http://124.248.69.76:35455/huya/11601986
古装情感,http://124.248.69.76:35455/huya/11352881
犯罪影片,http://124.248.69.76:35455/huya/11352962
小哥美食,http://124.248.69.76:35455/huya/14363949
朱雀青龙,http://124.248.69.76:35455/huya/11352905
港产搞笑,http://124.248.69.76:35455/huya/11601960
港台警匪,http://124.248.69.76:35455/huya/11352886
推荐合集,http://124.248.69.76:35455/huya/11602041
强森合集,http://124.248.69.76:35455/huya/21059581
宇宙合集,http://124.248.69.76:35455/huya/11342428
怪兽合集,http://124.248.69.76:35455/huya/21059577
武侠合集,http://124.248.69.76:35455/huya/11342427
警匪合集,http://124.248.69.76:35455/huya/11352886
罪犯合集,http://124.248.69.76:35455/huya/11352962
枪战合集,http://124.248.69.76:35455/huya/21059579
热血合集,http://124.248.69.76:35455/huya/11352934
贺岁合集,http://124.248.69.76:35455/huya/11601971
玄幻合集,http://124.248.69.76:35455/huya/11342414
谍战合集,http://124.248.69.76:35455/huya/21059585
喜剧合集,http://124.248.69.76:35455/huya/11352877
港片合集,http://124.248.69.76:35455/huya/11602043
国产合集,http://124.248.69.76:35455/huya/11352973
哆啦 A梦,http://124.248.69.76:35455/huya/11601963
猫和老鼠,http://124.248.69.76:35455/huya/11352879
蜡笔小新,http://124.248.69.76:35455/huya/11352970
旋风球技,http://124.248.69.76:35455/huya/11342400
吐槽大会,http://124.248.69.76:35455/huya/11342422
黑帮斗争,http://124.248.69.76:35455/huya/11342419
星爷搞笑,http://124.248.69.76:35455/huya/21136378
火影忍者,http://124.248.69.76:35455/huya/20236200
医馆笑传,http://124.248.69.76:35455/huya/11352891
经典好片,http://124.248.69.76:35455/huya/11342427
史诗大片,http://124.248.69.76:35455/huya/21059556
开心快乐,http://124.248.69.76:35455/huya/11342388
中国功夫,http://124.248.69.76:35455/huya/11352941
韩国动作,http://124.248.69.76:35455/huya/11352884
勇敢的心,http://124.248.69.76:35455/huya/11602037
经典好剧,http://124.248.69.76:35455/huya/11602085
十大奇冤,http://124.248.69.76:35455/huya/11352899
经典喜剧,http://124.248.69.76:35455/huya/11352894
异形世界,http://124.248.69.76:35455/huya/21059577
电锯惊魂,http://124.248.69.76:35455/huya/11352903
天雷滚滚,http://124.248.69.76:35455/huya/11352945
港剧经典,http://124.248.69.76:35455/huya/11352965
茶啊二中,http://124.248.69.76:35455/huya/11213191
喜剧专场,http://124.248.69.76:35455/huya/11602044
女神系列,http://124.248.69.76:35455/huya/11336571
金庸武侠,http://124.248.69.76:35455/huya/11342435
小李飞刀,http://124.248.69.76:35455/huya/11336590
魔法世界,http://124.248.69.76:35455/huya/21059580
镖行天下,http://124.248.69.76:35455/huya/11352969
西部刑侦,http://124.248.69.76:35455/huya/11601972
青春爱情,http://124.248.69.76:35455/huya/11602075
太空混战,http://124.248.69.76:35455/huya/21059579
三国鼎立,http://124.248.69.76:35455/huya/11602077
赘婿全集,http://124.248.69.76:35455/huya/21059564
东方不败,http://124.248.69.76:35455/huya/11601962
四驱兄弟,http://124.248.69.76:35455/huya/11352922
最佳搭档,http://124.248.69.76:35455/huya/11342397
虎妈猫爸,http://124.248.69.76:35455/huya/11601964
使徒行者,http://124.248.69.76:35455/huya/23734256
活佛济公,http://124.248.69.76:35455/huya/11342400
喜剧合家,http://124.248.69.76:35455/huya/11352877
谍战神剧,http://124.248.69.76:35455/huya/11342436
救援电影,http://124.248.69.76:35455/huya/21059586
金庸电影,http://124.248.69.76:35455/huya/11352897
鹊刀门传奇,http://124.248.69.76:35455/huya/11352963
民兵葛二蛋,http://124.248.69.76:35455/huya/11602072
铁道游击队,http://124.248.69.76:35455/huya/11352936
新神雕侠侣,http://124.248.69.76:35455/huya/11352964
我叫王大锤,http://124.248.69.76:35455/huya/26355850
雪中悍刀行,http://124.248.69.76:35455/huya/11336592
生活大爆炸,http://124.248.69.76:35455/huya/11342417
情满四合院,http://124.248.69.76:35455/huya/11342426
金庸经典剧,http://124.248.69.76:35455/huya/11602082
五福星全集,http://124.248.69.76:35455/huya/11282233
舒克和贝塔,http://124.248.69.76:35455/huya/11352949
大宋提刑官,http://124.248.69.76:35455/huya/11279251
命案十三宗,http://124.248.69.76:35455/huya/11601981
特战队出击,http://124.248.69.76:35455/huya/11352973
我是大哥大,http://124.248.69.76:35455/huya/23652317
美食纪录片,http://124.248.69.76:35455/huya/11352955
神医喜来乐,http://124.248.69.76:35455/huya/11601978
中华小当家,http://124.248.69.76:35455/huya/11342413
搞笑一家人,http://124.248.69.76:35455/huya/11342402
倚天屠龙记,http://124.248.69.76:35455/huya/11342403
杰森斯坦森,http://124.248.69.76:35455/huya/21059588
地下交通站,http://124.248.69.76:35455/huya/11342433
陈翔六点半,http://124.248.69.76:35455/huya/11274154
神探狄仁杰,http://124.248.69.76:35455/huya/11352958
炊事班的故事,http://124.248.69.76:35455/huya/19524135
情深深雨濛濛,http://124.248.69.76:35455/huya/11352885
穿越千年之恋,http://124.248.69.76:35455/huya/11342398
风云雄霸天下,http://124.248.69.76:35455/huya/21059612
康熙微服私访,http://124.248.69.76:35455/huya/11342418
我的团长我的团,http://124.248.69.76:35455/huya/11352910
铁齿铜牙纪晓岚,http://124.248.69.76:35455/huya/11342396

🇨🇳影视频道,#genre#
CHC影迷电影,http://111.4.254.12/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226681/index.m3u8
CHC家庭影院,http://111.4.254.12/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226676/index.m3u8
CHC动作电影,http://111.4.254.12/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226673/index.m3u8
CHC家庭影院,http://1.82.144.16:4022/rtp/239.112.205.205:5140
CHC影迷电影,http://1.82.144https://cloud.lxweb.cn/f/7gnwir/%E6%B8%AF%E6%BE%B3%E5%8F%B0.txt.16:4022/rtp/239.112.205.206:5140
CHC动作电影,http://1.82.144.16:4022/rtp/239.112.205.207:5140
CHC动作电影,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
CHC影迷电影,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC家庭影院,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CHC动作电影,http://www.8700956.top:18888/rtp/239.81.0.239:4056
CHC家庭影院,http://www.8700956.top:18888/rtp/239.81.0.238:4056
CHC影迷电影,http://www.8700956.top:18888/rtp/239.81.0.240:4056
CHC家庭影院,http://119.98.36.186:8888/rtp/239.69.1.243:11100
CHC家庭影院,http://ik6.iptv8.net:8888/udp/225.1.4.209:1262
CHC动作电影,http://39.82.240.162:60001/rtp/239.253.242.153:8000
CHC影迷电影,http://ik6.iptv8.net:8888/udp/225.1.4.207:1260
CHC影迷电影,http://221.198.168.25:8888/udp/225.1.1.214:5002
CHC动作电影,http://117.10.59.110:8888/newlive/live/hls/55/live.m3u8
CHC影迷电影,http://117.10.59.110:8888/newlive/live/hls/54/live.m3u8
天映经典,http://171.108.239.74:8181/tsfile/live/1009_1.m3u8
龙祥时代,http://171.108.239.77:8181/tsfile/live/1011_1.m3u8
东森电影,http://171.108.239.77:8181/tsfile/live/1010_1.m3u8
经典电影,http://171.38.78.198:8181/tsfile/live/0143_1.m3u8
淘电影,http://114.249.18.134:4022/rtp/239.3.1.250:8001
🇨🇳经典频道38,#genre#
经典功夫台,http://cfss.cc/cdn/yy/1355002394.flv
龙腾功夫台,http://cfss.cc/cdn/yy/1356261006.flv
熊猫功夫台,http://cfss.cc/cdn/yy/1507716299.flv
真武侠台,http://1.62.64.252/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/tx.flv.huya.com/src/1199632572132-1199632572132-7318565434771983384-2399265267720-10057-A-1703986510-1.flv
经典都市台,http://ali.hlspull.yximgs.com/live/asdfg32516.flv
经典神话台,http://ali.hlspull.yximgs.com/live/asdfg32522.flv
星辰影院,https://www.goodiptv.club/douyu/11849283
经典刑侦台,http://43.138.170.29:35455/douyu/9842814
小丸子怀旧,http://43.138.170.29:35455/douyu/9838414
星光视界,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
秋月剪水,http://huanqiuzhibo.cn/manifest/douyu.php?id=9588891
经典怀旧,http://43.138.170.29:35455/douyu/7822994
重温经典,http://223.109.210.49/mmst.v.smtcdns.net/1301-txt.yiyang.otvcloud.com/otv/skcc/live/channel43067/index.m3u8
重温经典,http://125.210.150.58:9090/live/hzgq-cwjdgq-h264.m3u8
重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
重温经典,http://117.162.34.102/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典,http://125.210.150.58:9090/live/hzgq-cwjdgq-h264.m3u8
重温经典,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典频道,mitv://generationnexxxt.com:19806/65fa5e2600039eda2a43168726d80618
邵氏影院,http://159.75.85.63:35455/douyu/4246519 
邵氏影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=4246519
经典邵氏,http://ali.hlspull.yximgs.com/live/asdfg99381.flv
邵氏影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=4246519
经典神话台,https://ali.hlspull.yximgs.com/live/asdfg32522.flv 
经典都市台,https://ali.hlspull.yximgs.com/live/asdfg32516.flv 
龙腾功夫,http://live.dxms.top:80/dwy/ltgft.php
经典都市台,http://live.dxms.top:80/dwy/jdyst.php
经典怀旧,http://live.dxms.top:80/dwy/jdhj.php
经典剧场,http://live.dxms.top:80/dwy/jdjc.php
经典台剧,http://live.dxms.top:80/dwy/jdtj.php
军旅剧场,http://live.dxms.top:80/dwy/jljc.php
宫廷剧场,http://live.dxms.top:80/dwy/gtjc.php
经典天龙,http://live.dxms.top:80/dwy/jdtl.php
金庸剧场,http://live.dxms.top:80/dwy/jyjc.php
星光视界,http://live.dxms.top:80/dwy/xgsj.php
经典三国,http://live.dxms.top:80/dwy/jdsg.php
经典红楼,http://live.dxms.top:80/dwy/jdhl.php
经典怀旧,http://43.138.170.29:35455/douyu/7822994
经典怀旧,http://live.dxms.top:80/dwy/hjjc.php
经典港片,http://live.dxms.top:80/dwy/jdgp.php
经典喜剧,http://live.dxms.top:80/dwy/jdxj.php
1905电影网,http://live.dxms.top:80/dwy/hyyy.php
经典都市台,http://ali.hlspull.yximgs.com/live/asdfg32516.flv
经典邵氏,http://ali.hlspull.yximgs.com/live/asdfg99381.flv
经典邵氏,http://live.dxms.top/dwy/jdsst.php
经典功夫台,http://live.dxms.top/dwy/jdgf.php
经典功夫台,http://live.dxms.top/dwy/jdgf1.php
经典神话台,http://live.dxms.top/dwy/jddyt.php
经典都市台,http://live.dxms.top/dwy/jdyst.php
龙腾功夫,http://live.dxms.top/dwy/ltgft.php
龙腾功夫,http://live.dxms.top/dwy/ltgft1.php
经典怀旧,http://live.dxms.top/dwy/jdhj.php
经典台剧,http://live.dxms.top/dwy/jdtj.php
经典台剧,http://cfss.cc/cdn/yy/1355260662.flv
军旅剧场,http://live.dxms.top/dwy/jljc.php
经典剧场,http://live.dxms.top/dwy/jdjc.php
宫廷剧场,http://live.dxms.top/dwy/gtjc.php
经典清剧,http://live.dxms.top/dwy/jdqj.php
经典天龙,http://live.dxms.top/dwy/jdtl.php
金庸剧场,http://live.dxms.top/dwy/jyjc.php
星光视界,http://live.dxms.top/dwy/xgsj.php
经典三国,http://live.dxms.top/dwy/jdsg.php
经典三国,http://live.dxms.top/dwy/jdsg1.php
经典红楼,http://live.dxms.top/dwy/jdhl.php
怀旧剧场,http://live.dxms.top/dwy/hjjc.php
经典港片,http://live.dxms.top/dwy/jdgp.php
经典喜剧,http://live.dxms.top/dwy/jdxj1.php
经典喜剧,http://live.dxms.top/dwy/jdxj.php
经典都市台,http://ali.hlspull.yximgs.com/live/asdfg32516.flv
经典神话台,http://ali.hlspull.yximgs.com/live/asdfg32522.flv
经典功夫台,http://47.109.155.164/小曾/yy.php?id=1355002394
经典武侠,http://43.138.170.29:35455/douyu/11784023
经典再现组播,http://183.222.72.116:6868/rtp/239.10.0.130:5140
经典刑侦台,http://43.138.170.29:35455/douyu/9842814
经典武侠,http://43.138.170.29:35455/douyu/11784023
斗鱼,http://hlsa-akm.douyucdn.cn/85894rmovieChow_4000p.m3u8
港片电影,http://cfss.cc/cdn/yy/1353850051.flv
经典功夫台,http://cfss.cc/cdn/yy/1355002394.flv
经典都市台,http://ali.hlspull.yximgs.com/live/asdfg32516.flv
经典神话台,http://ali.hlspull.yximgs.com/live/asdfg32522.flv
经典刑侦台,http://43.138.170.29:35455/douyu/9842814
小丸子怀旧,http://43.138.170.29:35455/douyu/9838414
经典功夫台,http://cfss.cc/cdn/yy/1355002394.flv
经典功夫台,http://cfss.cc/cdn/yy/1355002394.flv
经典都市台,https://ali.hlspull.yximgs.com/live/asdfg32516.flv
经典动画,http://live.dxms.top/dw/jddh.php
经典怀旧,http://live.dxms.top/dw/jdhj.php
抗日剧场http://live.dxms.top/yy0405.php?id=1382736877/
经典台剧,http://cfss.cc/cdn/yy/1355260662.flv
星光剧场,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
经典三国,http://live.dxms.top/dw/jdsg.php
经典三国,http://live.dxms.top/dw/jdsg1.php
经典回忆频道,http://live.dxms.top/hyyy.php
真武侠台,http://cfss.cc/cdn/hy/29169712.flv
熊猫功夫台,http://live.dxms.top/dwy/xmgf-y0.php
🇨🇳影视-频道,#genre#
战争大片,https://live.metshop.top/yy/1382735556
热血抗日电影,https://live.metshop.top/yy/1382749907
高分经典电影,https://live.metshop.top/yy/1382754187 
斗破苍穹玄幻剧,https://live.metshop.top/yy/1356051105 
武侠电视剧,https://live.metshop.top/yy/1459331991
丫头动漫 斗罗斗破,https://live.metshop.top/yy/1458722520
经典电影,https://live.metshop.top/yy/1355142167
经典电影台，http://hlsa-akm.douyucdn.cn/85894rmovieChow_4000p.m3u8
战争大片-国外电影,https://live.metshop.top/yy/1382736857
 经典电影 电视剧,https://live.metshop.top/yy/1354690927
催泪战争,https://live.metshop.top/yy/1382745124
破案港剧,https://live.metshop.top/yy/1350670730 
布丁-玄幻电影正在直播,https://live.metshop.top/yy/1455460998 
经典动漫,https://live.metshop.top/yy/22777075
雪儿动漫,https://live.metshop.top/yy/1354143938
【动漫】斗罗斗破超清全屏,https://live.metshop.top/yy/28796627
破案港剧,https://live.metshop.top/yy/1350670730 
经典港片,https://live.metshop.top/yy/1382793140
港片电影,https://live.metshop.top/yy/33897188
港片电影,http://cfss.cc/cdn/yy/1353850051.flv
经典功夫台,http://cfss.cc/cdn/yy/1355002394.flv
龙腾功夫台,http://cfss.cc/cdn/yy/1356261006.flv
熊猫功夫台,http://cfss.cc/cdn/yy/1507716299.flv
‍‍‌‌‌‌​‍‌‌‌​‌‌‌‌‌​‍‌‌‌​‌‌‍‌​‍‍‍‍‌​‍‍‍‍‍​‍‍‍‍‌​‌‌‌‌‌​‌‌‌‌‍​‌‌‍‍‍​‍‍‍‍‍​‍‍‌‌‌​‌‍​‍‌‌‌‌​‌‌‌‍‍​‌‍​‌‍​‌‍​‌​‌‌‌‍‍​‍‌‍‌​‍‍‌‌‌​‍‌‌‌​‍‍‌‌‌​‌‍​‌​‍‍‍‌‌​‌‍‍‍‍​‍‍‍‍‌​‌​‍‍‍‌‌​‍‍‍‍‌​‍‍‌‌‌‌‍‍‌‌‌‌​‍‌‌‌​‌‌‌‌‌​‍‌‌‌​‌‌‍‌​‍‍‍‍‌​‍‍‍‍‍​‍‍‍‍‌​‌‌‌‌‌​‌‌‌‌‍​‌‌‍‍‍​‍‍‍‍‍​‍‍‌‌‌​‌‍​‍‌‌‌‌​‌‌‌‍‍​‌‍​‌‍​‌‍​‌​‌‌‌‍‍​‍‌‍‌​‍‍‌‌‌​‍‌‌‌​‍‍‌‌‌​‌‍​‌​‍‍‍‌‌​‌‍‍‍‍​‍‍‍‍‌​‌真武侠台,http://1.62.64.252/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/tx.flv.huya.com/src/1199632572132-1199632572132-7318565434771983384-2399265267720-10057-A-1703986510-1.flv
经典影视台,http://ali.hlspull.yximgs.com/live/asdfg32516.flv
经典电影台,http://ali.hlspull.yximgs.com/live/asdfg32522.flv
亚洲功夫台,https://www.goodiptv.club/douyu/11849283
经典重现台,http://43.138.170.29:35455/douyu/9842814
小丸子怀旧,http://43.138.170.29:35455/douyu/9838414
经典功夫,http://live.dxms.top/yy0405.php?id=1355002394
经典功夫,http://cfss.cc/cdn/yy/1355002394.flv
经典功夫,http://cfss.cc/cdn/yy/1355002394.flv
经典影视台,https://ali.hlspull.yximgs.com/live/asdfg32516.flv
经典动画,http://live.dxms.top/dw/jddh.php
经典怀旧,http://live.dxms.top/dw/jdhj.php
龙腾经典,http://live.dxms.top/yy0405.php?id=1355000685
龙腾经典,http://cfss.cc/cdn/yy/1355000685.flv
抗日剧场http://live.dxms.top/yy0405.php?id=1382736877/
经典台剧,http://live.dxms.top/yy0405.php?id=1355260662
经典台剧,http://cfss.cc/cdn/yy/1355260662.flv
军旅剧场,http://live.dxms.top/yy0405.php?id=1354784284
经典剧场,http://live.dxms.top/yy0405.php?id=22701868
宫廷剧场,http://live.dxms.top/yy0405.php?id=1353892468
经典清剧,http://live.dxms.top/yy0405.php?id=1354143978
经典天龙,http://live.dxms.top/yy0405.php?id=1351814644
金庸剧场,http://live.dxms.top/yy0405.php?id=28265277
星光视界,http://live.dxms.top/yy0405.php?id=1353422557
星光剧场,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
经典三国,http://live.dxms.top/dw/jdsg.php
经典三国,http://live.dxms.top/dw/jdsg1.php
经典红楼,http://live.dxms.top/yy0405.php?id=1382745084
怀旧剧场,http://live.dxms.top/yy0405.php?id=1355265814
武侠频道,http://1.62.64.252/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/tx.flv.huya.com/src/1199632572132-1199632572132-7318565434771983384-2399265267720-10057-A-1703986510-1.flv
武侠剧场,http://43.138.170.29:35455/douyu/338759
经典港片,http://live.dxms.top/yy0405.php?id=34460526
经典喜剧,http://live.dxms.top/yy0405.php?id=21092633
经典喜剧,http://live.dxms.top/yy0405.php?id=1355652820
回忆影院,http://live.dxms.top/hyyy.php
🇨🇳影视-频道,#genre#
吃米滴虫,http://159.75.85.63:35455/douyu/315457
吃米滴虫,http://epg.112114.xyz/douyu/315457
冰冰经典,http://159.75.85.63:35455/douyu/74374
星爷影院,http://159.75.85.63:35455/douyu/508118
瑶瑶恐怖,http://159.75.85.63:35455/douyu/2935323
怡寶影院,http://159.75.85.63:35455/douyu/434971
小黛兮影,http://159.75.85.63:35455/douyu/11553944
萌小鬼片,http://159.75.85.63:35455/douyu/3928
神乐影院,http://159.75.85.63:35455/douyu/122402
可乐影院,http://159.75.85.63:35455/douyu/20415
小宇60帧,http://159.75.85.63:35455/douyu/323876
恐怖惊悚,http://159.75.85.63:35455/douyu/96577
電影劇場,http://159.75.85.63:35455/douyu/7575350
國語電影,http://159.75.85.63:35455/douyu/2436390
豆瓣高分,http://159.75.85.63:35455/douyu/8770422
豆瓣高分,http://epg.112114.xyz/douyu/8770422
花卷陪看,http://159.75.85.63:35455/douyu/52787
漫威剧情,http://159.75.85.63:35455/douyu/6140589
霍格沃茨,http://159.75.85.63:35455/douyu/8814650
鱼宝恐怖,http://159.75.85.63:35455/douyu/1165374
鬼片恐怖,http://159.75.85.63:35455/douyu/2935323
小U鬼片,http://159.75.85.63:35455/douyu/96577
变种人片,http://159.75.85.63:35455/douyu/9651304
喜剧电影,http://159.75.85.63:35455/douyu/9292492
女神电影,http://159.75.85.63:35455/douyu/747764
华语经典,http://159.75.85.63:35455/douyu/434971
避风影院,http://159.75.85.63:35455/douyu/9826611
贝爷影厅,http://159.75.85.63:35455/douyu/252802
译制国语,http://159.75.85.63:35455/douyu/2436390
黑莓电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
黑莓动画,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
黑莓电影,http://[2409:8087:1a0b:df::4014]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
黑莓动画,http://[2409:8087:1a0b:df::4006]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
🌍虎牙,#genre#
许氏三杰,http://www.52sw.top:678/play/huya.php?id=11602033
许冠英,http://www.52sw.top:678/play/huya.php?id=11601972
五福星,http://www.52sw.top:678/play/huya.php?id=11282233
周星驰,http://www.52sw.top:678/play/huya.php?id=11342412
成龙,http://www.52sw.top:678/play/huya.php?id=11342386
成龙2,http://jxiptv.xn--9kqp7k2rd.com/svip/YY_.php?t=1354888751
周润发,http://www.52sw.top:678/play/huya.php?id=11342387
李连杰,http://www.52sw.top:678/play/huya.php?id=11342390
邱淑贞,http://www.52sw.top:678/play/huya.php?id=11352949
刘德华,http://www.52sw.top:678/play/huya.php?id=11342424
林正英,http://www.52sw.top:678/play/huya.php?id=11342421
徐峥,http://www.52sw.top:678/play/huya.php?id=11602043
沈腾,http://www.52sw.top:678/play/huya.php?id=11601968
古天乐,http://www.52sw.top:678/play/huya.php?id=11602041
洪金宝,http://www.52sw.top:678/play/huya.php?id=11279251
徐克,http://www.52sw.top:678/play/huya.php?id=11352909
黄渤,http://www.52sw.top:678/play/huya.php?id=11352876
斗罗大陆,http://www.52sw.top:678/play/huya.php?id=11352906
小马的直播间,http://www.52sw.top:678/play/huya.php?id=23749096
孙悟空,http://www.52sw.top:678/play/huya.php?id=23735126
张卫健版西游记,http://www.52sw.top:678/play/huya.php?id=23728660
楚汉骄雄,http://www.52sw.top:678/play/huya.php?id=23740156
鹿鼎记小春版,http://www.52sw.top:678/play/huya.php?id=23865080
天龙八部97版,http://www.52sw.top:678/play/huya.php?id=23903123
刑事侦缉档案,http://www.52sw.top:678/play/huya.php?id=23734169
寻秦记,http://www.52sw.top:678/play/huya.php?id=23864973
法证先锋,http://www.52sw.top:678/play/huya.php?id=23863804
陀枪师姐,http://www.52sw.top:678/play/huya.php?id=23860039
笑傲江湖,http://www.52sw.top:678/play/huya.php?id=23865142
洗冤录,http://www.52sw.top:678/play/huya.php?id=23903130
倚天屠龙记,http://www.52sw.top:678/play/huya.php?id=23734246
神雕侠侣,http://www.52sw.top:678/play/huya.php?id=23865171
鉴证实录,http://www.52sw.top:678/play/huya.php?id=23903183
